Time,RunCode,RPM,MDot,MDotSet,PIntake,TIntake,TLiner,PH2O,TH2OIn,TH2OOut,POil,TOilIn,TOilOut,PFuel,TFuelIn,TFuelOut,CRFuel,SumMode,MDot1,MDotSet1,MDot2,MDotSet2,MDot3,MDotSet3,MDot4,MDotSet4
162040,n,1190,16.325,47.200,161.9,55.09,92.04,155.4,93.60,92.14,245.4,99.96,90.06,873.1,23.88,26.20,21.29,2,31.19,31.47,15.68,15.73,10.10,28.61,6.23,18.59
162041,n,1190,16.336,47.200,161.6,55.27,92.10,153.4,93.42,92.04,246.0,99.86,90.02,882.6,23.72,26.35,21.25,2,31.23,31.47,15.67,15.73,10.05,28.61,6.28,18.59
162042,n,1192,16.638,47.200,163.6,55.17,92.10,150.4,93.46,91.98,246.5,100.02,89.74,894.1,23.64,26.37,21.27,2,31.23,31.47,15.67,15.73,10.28,28.61,6.36,18.59
162043,n,1196,16.501,47.200,167.5,55.13,91.88,154.9,93.64,92.00,247.1,99.88,89.68,901.7,23.56,26.37,21.27,2,31.23,31.47,15.68,15.73,10.17,28.61,6.33,18.59
162044,n,1193,16.624,47.200,167.9,55.03,91.90,156.5,93.58,92.00,246.7,99.62,89.56,910.3,23.58,26.47,21.25,2,31.22,31.47,15.68,15.73,10.35,28.61,6.27,18.59
162045,n,1194,16.688,47.200,168.3,54.92,91.89,154.1,93.83,91.87,247.9,99.73,89.27,916.7,23.49,26.30,21.20,2,31.21,31.47,15.67,15.73,10.37,28.61,6.31,18.59
162046,n,1195,16.883,47.200,168.5,54.78,91.85,156.5,94.14,91.83,245.9,99.85,89.41,923.7,23.65,26.35,21.28,2,31.22,31.47,15.68,15.73,10.51,28.61,6.38,18.59
162047,n,1199,17.085,47.200,168.8,54.77,91.92,152.2,94.39,91.96,246.4,99.96,89.36,932.9,23.72,26.15,21.31,2,31.22,31.47,15.68,15.73,10.59,28.61,6.50,18.59
162048,n,1202,16.798,47.200,168.5,54.67,91.84,148.8,94.57,91.74,245.3,99.78,89.18,942.5,23.51,26.20,21.27,2,31.23,31.47,15.67,15.73,10.39,28.61,6.41,18.59
162049,n,1201,17.146,47.200,171.1,54.60,91.69,154.0,94.82,91.91,245.4,99.85,89.11,950.8,23.65,26.18,21.30,2,31.22,31.47,15.67,15.73,10.65,28.61,6.50,18.59
162050,n,1199,16.930,47.200,172.2,54.28,91.81,153.5,95.08,91.75,247.8,99.75,89.05,965.2,23.81,26.40,21.26,2,31.21,31.47,15.68,15.73,10.50,28.61,6.43,18.59
162051,n,1200,17.123,47.200,172.1,54.18,91.87,156.9,95.34,91.83,246.9,99.71,89.07,978.7,23.65,26.50,21.30,2,31.19,31.47,15.68,15.73,10.66,28.61,6.46,18.59
162052,n,1198,17.270,47.200,172.1,54.05,91.90,152.3,95.61,91.74,246.1,99.70,89.14,989.7,23.52,26.35,21.27,2,31.21,31.47,15.68,15.73,10.67,28.61,6.60,18.59
162053,n,1201,17.148,47.200,171.8,53.99,91.90,155.3,95.75,91.72,245.2,99.64,88.98,1001.1,23.68,26.42,21.27,2,31.24,31.47,15.67,15.73,10.59,28.61,6.56,18.59
162054,n,1198,17.375,47.200,171.5,53.76,91.94,152.1,95.99,91.84,246.0,99.64,89.08,1015.3,23.64,26.37,21.29,2,31.21,31.47,15.67,15.73,10.74,28.61,6.64,18.59
